SAMPLE_ID,Source,Source_path,Question,Answer
TRAIN_227,재정통계해설,./train_source/재정통계해설.pdf,예산편성 시 어떤 원칙을 따라 편성 예비비 사용이 이루어지는가?,"예산편성 시 예측불가능성, 시급성, 불가피성, 보충성의 원칙을 따라 편성 예비비 사용이 이루어짐"
TRAIN_228,재정통계해설,./train_source/재정통계해설.pdf,예비비 사용을 위해 국무회의 심의와 대통령 승인이 필요한 경우는 어떤 경우인가?,예비비 사용이 필요한 경우 국무회의 심의와 대통령 승인이 필요한 경우는 이미 확보된 예산을 활용한 후 부족분에 대하여 사용 예산 의결 이후에 예비비 사용이 필요한 경우임
TRAIN_229,재정통계해설,./train_source/재정통계해설.pdf,이월이란 무엇을 의미하는가?,이월은 세출예산 중 회계연도 내에 지출하지 못한 금액을 다음 회계연도의 세출 예산에 합산하여 반영하는 것을 의미함
TRAIN_230,재정통계해설,./train_source/재정통계해설.pdf,이월명세서를 작성하여 제출해야 하는 기한은 언제인가?,이월명세서를 작성하여 제출해야 하는 기한은 12월 31일 기준으로 작성하여 1월 31일까지 기획재정부장관과 감사원에 제출해야 함
TRAIN_231,재정통계해설,./train_source/재정통계해설.pdf,예산의 목적외 사용 금지 원칙에 대한 예외가 허용되는 경우는 어떤 경우인가?,"예산의 변경에 해당되는 이용, 전용, 조정, 이체는 예측하지 못했던 이유로 신축적인 예산운용이 필요할 경우에 대비하여 예산의 목적외 사용 금지 원칙에 대한 예외를 허용하는 경우임"
TRAIN_232,재정통계해설,./train_source/재정통계해설.pdf,"기금의 경우 특정 항목의 지출 금액을 얼마 이상 변경할 때 국회의 의결이 필요한가, 그리고 예산과 기금의 차이점은 무엇인가?","기금의 경우 주요 항목 지출 금액의 20%, 금융성기금의 경우 30% 이상 변경시 국회의 의결이 필요합니다. 예산은 모든 수입이 하나의 공통적인 일반재원으로 들어와서 모든 지출이 예산 통일의 원칙에 따라 이루어지는 반면, 기금은 특정한 목적의 사업 추진을 위해 출연금·부담금 등을 재원으로 하며, 특정 수입과 지출이 연계됩니다."
TRAIN_233,재정통계해설,./train_source/재정통계해설.pdf,"재정수지의 의미와 중요성은 무엇이며, 통합재정수지는 무엇인가?","재정수지는 국가재정의 건전성을 판단하기 위한 재정 지표로, 재정수입과 재정 지출의 차이를 의미합니다. 통합재정수지는 일반회계, 특별회계와 기금을 모두 포괄하여 총수입에서 총지출을 차감하여 산출하며, 순수한 정부 수입과 지출의 차이를 보여준다."
TRAIN_234,재정통계해설,./train_source/재정통계해설.pdf,기초재정수지와 구조적 재정수지는 각각 어떤 요인을 고려하여 작성되는 지표인가?,"기초재정수지는 채무이행에 따른 이자지출을 고려하여 작성되는 지표이며, 구조적 재정수지는 경기조정재정수지에서 일시적인 수입·지출 증감 요인을 제거하여 재정건전성을 판단하는 지표로 활용된다."
TRAIN_235,재정통계해설,./train_source/재정통계해설.pdf,국가채무(중앙정부)의 정의와 포함되는 요소는 무엇인가요?,"국가채무(중앙정부)는 '국가의 회계 또는 기금이 부담하는 금전채무'를 의미하며, 중앙정부의 일반회계, 특별회계, 기금이 부담하는 채무로 구성됩니다. 이에는 국채, 차입금, 국고채무 부담행위가 포함됩니다."
TRAIN_236,재정통계해설,./train_source/재정통계해설.pdf,"국가채무(D1)는 어떤 지표로 활용되며, 과다할 경우 어떤 위험이 발생하고, 관련된 대표적인 보고서는 무엇인가?","국가채무(D1)는 중앙정부와 지방정부의 재정건전성 관리를 위한 지표로 활용되며, 과다할 경우 재정의 위험 및 비용이 증가할 수 있다. 관련된 대표적인 보고서로는 '국가 채무관리계획'과 '국가채무관리보고서'가 있다."
TRAIN_237,재정통계해설,./train_source/재정통계해설.pdf,일반정부부채(D2)의 회계기준과 국가채무(D1)의 회계기준은 어떻게 다른가?,"일반정부부채(D2)의 회계기준은 '01 GFSM의 발생주의 기준에 따라 작성되며, 국가채무(D1)는 현금 주의 기준에 따라 작성된다."
TRAIN_238,재정통계해설,./train_source/재정통계해설.pdf,"농어촌특별세와 주세는 어디에 사용되며, 각각의 소관기관은 무엇인가?","농어촌특별세는 농어촌구조개선특별회계에, 주세는 국가균형발전특별회계 재원으로 사용된다. 농어촌특별세의 소관기관은 농림축산식품부이며, 주세의 소관기관은 기획재정부이다."
TRAIN_239,재정통계해설,./train_source/재정통계해설.pdf,"내국세에 포함되는 세목은 총 몇 개이며, 어떤 세목들이 포함되는가?","내국세에는 주세를 제외한 8개 세목이 포함되며, 소득세, 법인세, 부가가치세, 상속세, 증여세, 개별소비세, 증권거래세, 인지세가 포함된다."
TRAIN_240,재정통계해설,./train_source/재정통계해설.pdf,관세의 정의와 관세 행정사무를 담당하는 기관은 무엇인가?,"관세는 수입되는 물건에 부과하는 조세이며, 관세 행정사무는 기획재정부 산하 조직인 관세청이 담당한다."
TRAIN_241,재정통계해설,./train_source/재정통계해설.pdf,"국세 중 목적세에는 어떤 세목이 포함되어 있으며, 교통·에너지·환경세는 어떤 자원에 대해 부과되는 세금인가요?","국세 중 목적세에는 교통·에너지·환경세, 교육세, 농어촌특별세가 포함되어 있습니다. 교통·에너지·환경세는 자동차 연료인 휘발유와 경유에 대한 유류세로 부과됩니다."
TRAIN_242,재정통계해설,./train_source/재정통계해설.pdf,세외수입과 기금수입은 각각 어떤 종류의 수입으로 구성되어 있나요?,"세외수입은 일반회계·특별회계 수입 중 조세 외의 수입으로, 행정서비스에 대한 공과금, 정부 재산에 대한 이용료, 벌금·과태료 성격의 수입 등으로 구성됩니다. 기금수입은 기금을 보유하고 운용하는 자금으로, 국가나 지방자치단체가 특정한 목적을 위하여 특정한 자금을 신축적으로 운용할 필요가 있을 때 부과하며, 사회보장기여금, 부담금 등으로 구성됩니다."
TRAIN_243,재정통계해설,./train_source/재정통계해설.pdf,사회보장기여금의 정의와 그 목적에 대해 설명해주세요.,"사회보장기여금은 국가가 국민의 안정적인 삶을 위한 사회보장제도 사업을 수행하기 위해 징수하는 보험료 성격의 수입입니다. 이는 국민의 사회적 보호를 목적으로 하며, 다양한 사회보장 프로그램의 재원으로 사용됩니다."
TRAIN_244,재정통계해설,./train_source/재정통계해설.pdf,예산지출과 기금지출의 차이는 무엇인가요?,기금은 일반·특별회계 예산과는 달리 계획 변경이 가능하고 여유자금을 운용할 수 있는 특징을 가지고 있습니다.
TRAIN_245,재정통계해설,./train_source/재정통계해설.pdf,"이월이란 무엇을 의미하며, 이월명세서를 작성하여 제출해야 하는 기한은 언제인가?",이월은 세출예산 중 회계연도 내에 지출하지 못한 금액을 다음 회계연도의 세출 예산에 합산하여 반영하는 것을 의미합니다. 이월명세서를 작성하여 제출해야 하는 기한은 12월 31일 기준으로 작성하여 1월 31일까지 기획재정부장관과 감사원에 제출해야 합니다.
TRAIN_246,재정통계해설,./train_source/재정통계해설.pdf,"통합재정지출이란 무엇을 의미하며, 통합재정 통계를 작성하는 기준과 중요성은 무엇인가요?","통합재정지출은 정부의 모든 수입과 지출을 통합적으로 파악하는 회계 방식을 의미하며, 국가 재정운용의 건전성을 판단하고 재정정책의 기본 방향을 수립하는 자료로 활용됩니다. 통합재정 통계는 IMF의 GFSM에 따라 작성되며, 이를 통해 국가전체의 재정지출 규모와 재정수지를 파악하여 재정 운용의 국제 비교, 선진국 경험 참고 등으로 재정정책의 효율성 제고에 기여할 수 있다."
TRAIN_247,재정통계해설,./train_source/재정통계해설.pdf,"예산안 심의, 예산 집행, 결산 및 회계검사는 각각 어떤 과정을 의미하나요?","예산안 심의는 정부가 제출한 예산안을 국회가 심사하여 정부가 제안한 사업과 그 사업에 소요되는 예산을 재검토하고 예산 총액을 결정하는 과정입니다. 예산 집행은 국회의 결정으로 확정된 예산을 바탕으로 국가의 수입과 지출을 실행하고 관리하는 모든 행위를 의미합니다. 결산 및 회계검사는 예산의 집행이 종료된 후 한 회계연도 동안의 국가 수입과 지출의 실적을 확정적 계수로서 표시하고, 그 결과에 관한 사실을 확인 및 검증하는 과정입니다."
TRAIN_248,재정통계해설,./train_source/재정통계해설.pdf,예산과정의 전반적인 의미와 그 중요성은 무엇인가?,"예산과정은 정부가 효율적으로 재정을 관리하고 집행하는 데 필요한 일련의 절차를 의미한다. 이 과정은 예산안의 편성에서 시작하여 국회의 심의 및 확정, 각 부처의 예산 집행, 그리고 국회의 결산 승인에 이르기까지 포함된다. 예산과정은 정부의 재정 운용의 투명성을 보장하고, 국가의 재정적 책임을 강화하는 중요한 역할을 한다."
TRAIN_249,재정통계해설,./train_source/재정통계해설.pdf,"사회보장성기금수지를 산출하기 위해 어떤 기금들을 포함하며, 이 기금들은 정부에 의해 어떤 목적으로 설립되었는가?","사회보장성기금수지 산출에는 국민연금기금, 사립학교교직원 연금기금, 고용보험기금, 산업재해보상보험 및 예방기금 등이 포함됩니다. 이러한 기금들은 국민의 생활 안정과 사회보장을 강화하기 위해 설립되었으며, 주로 국민들에게 다양한 사회보장 혜택을 제공하는 데 필요한 재원을 확보하고 관리하는 것을 목적으로 합니다."
TRAIN_250,재정통계해설,./train_source/재정통계해설.pdf,"기초재정수지와 구조적 재정수지는 각각 어떤 경제적 요인을 고려하여 작성되는 지표이며, 이들 지표가 재정 정책에 어떻게 활용되는가?","기초재정수지는 총수입에서 총지출에서 이자수지를 뺀 값으로 정의할 수 있다. 이는 정부의 일반적인 재정 상태를 나타내는 지표로 사용된다. 구조적 재정수지는 경기 변동을 고려하지 않은 상태에서의 재정 상태를 나타내며, 경기조정재정수지에서 일시적인 수입 및 지출의 변동 요인을 제거한 후 계산된다. 이 지표는 재정 정책의 중장기적인 건전성을 평가하는 데 중요하게 활용된다."
TRAIN_251,재정통계해설,./train_source/재정통계해설.pdf,"국가채무(D1), 일반정부부채(D2), 공공부문부채(D3)의 각각의 정의와 이들 간의 차이점에 대해 설명해 주세요.","국가채무(D1)는 중앙정부와 지방자치단체의 채무를 현금주의 기준으로 산출한 총액을 의미하며, 일반정부부채(D2)는 중앙정부, 지방자치단체 뿐만 아니라 비영리공공기관의 부채까지 포함하여 발생주의 기준으로 산출한 부채입니다. 공공부문부채(D3)는 일반정부부채(D2)에 비금융공기업의 부채까지 추가하여 발생주의 기준으로 산출한 가장 포괄적인 부채 지표로, Public Sector Debt Statistics(PSDS)에 기초하여 산출됩니다."
