image_filename,게시물수,팔로워수,팔로잉수,프로필 링크,촬영 구도,동작,인물 수,의상,색감_분위기_통합,고유한 특징,url1,url2,url3
li.la.day_snap_02.jpg,22,78,30,,전신샷,"포옹/키스, 손잡기/애정 표현",2명,"웨딩 드레스, 턱시도","따뜻한, 로맨틱, 자연광, 편안한","자연스러운 포즈, 친밀감",https://scontent-nrt1-2.cdninstagram.com/v/t51.29350-15/463727952_1070281117585555_2608503399897792765_n.jpg?stp=dst-jpg_e35_p320x320_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE4MDAuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=scontent-nrt1-2.cdninstagram.com&_nc_cat=107&_nc_ohc=74h7_SxSE0UQ7kNvgHMBCsp&_nc_gid=6e4ca650b34347489899690373f36a2b&edm=AP4sbd4BAAAA&ccb=7-5&ig_cache_key=MzQ4MjI3MzkwMDA3ODcxNzg4Mg%3D%3D.3-ccb7-5&oh=00_AYBWnFqeRj95gyjAVPvQOrp9rZGGZGWNlWH28oocJB8urg&oe=676EB471&_nc_sid=7a9f4b,https://scontent-nrt1-2.cdninstagram.com/v/t51.29350-15/464080900_1971615956645909_5863223637652667221_n.jpg?stp=dst-jpg_e35_s320x320_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDk2MC5zZHIuZjI5MzUwLmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-nrt1-2.cdninstagram.com&_nc_cat=105&_nc_ohc=DGgRH8ICI6MQ7kNvgHNh43U&_nc_gid=6e4ca650b34347489899690373f36a2b&edm=AP4sbd4BAAAA&ccb=7-5&ig_cache_key=MzQ4MjE2NDYyODkwNDk5MDY4MA%3D%3D.3-ccb7-5&oh=00_AYC38JoTh5K54O8e4MGkK4xcD0NsXKwv2q6FpwqrOL3D5g&oe=676ED34B&_nc_sid=7a9f4b,https://scontent-nrt1-1.cdninstagram.com/v/t51.29350-15/463635131_430726596363131_5349199622425312534_n.jpg?stp=dst-jpg_e35_p320x320_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE4MDAuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=scontent-nrt1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=Vy7vwYriqAoQ7kNvgGfmahd&_nc_gid=a746e9ad9ab54dfb80352ee2588487f8&edm=APoiHPcBAAAA&ccb=7-5&ig_cache_key=MzQ4MTk3NDUzNTU4MTY4NjQ0OA%3D%3D.3-ccb7-5&oh=00_AYDAQa1b-t34ZU5rDBXJhk2YUf7lAZr_2wfx5F0EJFmVCA&oe=676EB54C&_nc_sid=22de04
li.la.day_snap_03.jpg,22,78,30,,"반신샷,전신샷",포옹/키스,2명,"웨딩 드레스, 턱시도, 캐주얼","감성적, 따뜻한, 로맨틱, 밝은, 즐거운","자연광 활용, 하늘, 스튜디오 배경",https://scontent-nrt1-1.cdninstagram.com/v/t51.29350-15/462364714_1207529517141921_9037984703656676555_n.jpg?stp=dst-jpg_e35_p320x320_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE4MDAuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=scontent-nrt1-1.cdninstagram.com&_nc_cat=109&_nc_ohc=YyndbRxHdGMQ7kNvgFUlhzI&_nc_gid=a746e9ad9ab54dfb80352ee2588487f8&edm=APoiHPcBAAAA&ccb=7-5&ig_cache_key=MzQ3MzU4MDMzMTcwOTE0MzgzNA%3D%3D.3-ccb7-5&oh=00_AYBcIPOjK2yce0JX8G3Dd1pippnDbxIXVo6yqs39jw8iTg&oe=676EAE77&_nc_sid=22de04,https://scontent-nrt1-2.cdninstagram.com/v/t51.29350-15/462268336_544777491280445_2166166136665089368_n.jpg?stp=dst-jpg_e35_p320x320_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMzUweDE2ODcuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=scontent-nrt1-2.cdninstagram.com&_nc_cat=105&_nc_ohc=A93VG5MtMUkQ7kNvgFaFIFa&_nc_gid=a746e9ad9ab54dfb80352ee2588487f8&edm=APoiHPcBAAAA&ccb=7-5&ig_cache_key=MzQ3MjczMjgyMzA5MzE0MjY0NA%3D%3D.3-ccb7-5&oh=00_AYAJHI4Kh8ewI81C04GkFFgkc9hD-rxyQUqqDJNtUOazQw&oe=676EBCBF&_nc_sid=22de04,https://scontent-nrt1-1.cdninstagram.com/v/t51.29350-15/453339641_379257371939406_1547527870264486316_n.jpg?stp=dst-jpg_e35_p320x320_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE4MDAuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=scontent-nrt1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=FlX_0dLpukoQ7kNvgGT6VVN&_nc_gid=a746e9ad9ab54dfb80352ee2588487f8&edm=APoiHPcBAAAA&ccb=7-5&ig_cache_key=MzQyMjA1Mjc2NjY2NjQ2NjA1Nw%3D%3D.3-ccb7-5&oh=00_AYC5vHaW_Ni5ubVA0fzO59kNhcwsFeWLUPugVlSCRKqibw&oe=676ED0F5&_nc_sid=22de04
oev.official_02.png,115,4.4만,321,,"근접샷,전신샷","미소/웃음, 손잡기/애정 표현",2명,"웨딩 드레스, 캐주얼, 캐주얼","감성적, 대비감, 따뜻한, 로맨틱, 어두운, 친밀한","조명 활용, 그림자, 감정 표현",https://scontent-nrt1-2.cdninstagram.com/v/t51.29350-15/446527836_7903597779703399_2484209304926036985_n.jpg?stp=dst-jpg_e35_p320x320_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE4MDAuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=scontent-nrt1-2.cdninstagram.com&_nc_cat=107&_nc_ohc=tmOXVkVUd-0Q7kNvgHxMQlf&_nc_gid=81be071340db48229b7894fafb9e8e44&edm=APoiHPcBAAAA&ccb=7-5&ig_cache_key=MzM3NzY2MzU0MDYzMTkwMTM3Mg%3D%3D.3-ccb7-5&oh=00_AYBnXcOwbLdC6EryPrJbnOWTqpTUH3yoiLjYcJZYXbaF6A&oe=676EC15D&_nc_sid=22de04,https://scontent-nrt1-2.cdninstagram.com/v/t51.29350-15/446126229_1112572279850638_2037882756997762303_n.jpg?stp=dst-jpg_e35_s320x320_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgweDEwODAuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=scontent-nrt1-2.cdninstagram.com&_nc_cat=110&_nc_ohc=IDsLIV49jEIQ7kNvgH8Ab4R&_nc_gid=81be071340db48229b7894fafb9e8e44&edm=APoiHPcBAAAA&ccb=7-5&ig_cache_key=MzM3NjQ0ODg2MjQyNTUwMjAwNg%3D%3D.3-ccb7-5&oh=00_AYCjl_7rHBOW8NimpBQTsg-dxOiYkUa2TO3KRjyem-72ZQ&oe=676EAFF8&_nc_sid=22de04,https://scontent-nrt1-2.cdninstagram.com/v/t51.29350-15/445919008_972657484252229_1222521955244161177_n.jpg?stp=dst-jpg_e35_p320x320_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE4MDAuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=scontent-nrt1-2.cdninstagram.com&_nc_cat=105&_nc_ohc=LoMZRrpnWYsQ7kNvgGRw_qL&_nc_gid=81be071340db48229b7894fafb9e8e44&edm=APoiHPcBAAAA&ccb=7-5&ig_cache_key=MzM3NDg4MzM5NjAyOTgxNDc5Nw%3D%3D.3-ccb7-5&oh=00_AYAj2qrIcnCBuj_luV-2OdzTuh28-QCUjBVzdZuPbUxmDA&oe=676EE01E&_nc_sid=22de04
loveisall.film_03.jpg,378,4519,424,,전신샷,"손잡기/애정 표현, 포옹/키스",2명,"캐주얼, 웨딩 드레스","로맨틱, 선명한, 자연적인, 행복한",자연스러운 순간 포착,https://scontent-nrt1-2.cdninstagram.com/v/t51.29350-15/463346380_910826367615271_7384722334685175081_n.jpg?stp=dst-jpg_e35_p320x320_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE3OTkuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=scontent-nrt1-2.cdninstagram.com&_nc_cat=107&_nc_ohc=vO9OoLhlxFEQ7kNvgFphaSz&_nc_gid=f6adcdf839964329843f128cef44184f&edm=APoiHPcBAAAA&ccb=7-5&ig_cache_key=MzQ3OTI4NTU0NjI5OTA5NDU4OQ%3D%3D.3-ccb7-5&oh=00_AYDP_WTnwJ8vLcWivwOQcwoK1fzfSRoDPxvhOPHxBWsVXw&oe=676ED9E5&_nc_sid=22de04,https://scontent-nrt1-2.cdninstagram.com/v/t51.29350-15/465157872_563171426295085_7449002383307910069_n.jpg?stp=dst-jpg_e35_p320x320_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE4MDAuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=scontent-nrt1-2.cdninstagram.com&_nc_cat=101&_nc_ohc=QvP94xLq2MMQ7kNvgG4nJwS&_nc_gid=fe98a9b0848a4fb0b506149b7616e224&edm=APoiHPcBAAAA&ccb=7-5&ig_cache_key=MzQ5MDE0MTE5MzU2MzM3ODc3OQ%3D%3D.3-ccb7-5&oh=00_AYDrHgVn6o-7wHx53X5QW4FWe0ZlG5nlLN-rY0HaeV2BaA&oe=676ECB86&_nc_sid=22de04,https://scontent-nrt1-2.cdninstagram.com/v/t51.29350-15/462441554_1319224289064577_5332422130861554936_n.jpg?stp=dst-jpg_e35_p320x320_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE4MDAuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=scontent-nrt1-2.cdninstagram.com&_nc_cat=101&_nc_ohc=55ZFZfshS5oQ7kNvgHv66W3&_nc_gid=f6adcdf839964329843f128cef44184f&edm=APoiHPcBAAAA&ccb=7-5&ig_cache_key=MzQ3NjM5NDI1OTY0NDIyMjU1Mg%3D%3D.3-ccb7-5&oh=00_AYB69OyMge32ldm284h3U57NfbdG1ofIFJ5ILrMONkc6Zw&oe=676EC926&_nc_sid=22de04
filmdenini_02.png,320,2.7만,218,,"근접샷,전신샷",손잡기/애정 표현,2명,"웨딩 드레스, 턱시도","따뜻한, 로맨틱, 부드러운, 자연스러운","감성적인, 자연 속의 연출",https://scontent-nrt1-1.cdninstagram.com/v/t51.29350-15/440903566_1486484478931823_7581166061170740286_n.jpg?stp=dst-jpg_e15_p320x320_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi40ODB4ODU0LnNkci5mMjkzNTAuZGVmYXVsdF9jb3Zlcl9mcmFtZSJ9&_nc_ht=scontent-nrt1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=xhjGfePsB5cQ7kNvgH-4JuC&_nc_gid=740e61a6da2649219034aced007808fe&edm=APoiHPcBAAAA&ccb=7-5&ig_cache_key=MzM1NjIwODA3OTU5NzgwNjk2Nw%3D%3D.3-ccb7-5&oh=00_AYB-msC55cY_hkToQNdEu_nxOEROXbYsnfFE4WdIYjVxMw&oe=676EC284&_nc_sid=22de04,https://scontent-nrt1-2.cdninstagram.com/v/t51.29350-15/439188173_1385953332056509_8599254184504147080_n.jpg?stp=dst-jpg_e35_p320x320_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE4MDAuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=scontent-nrt1-2.cdninstagram.com&_nc_cat=101&_nc_ohc=2i5qq_i-gkIQ7kNvgER5OgC&_nc_gid=740e61a6da2649219034aced007808fe&edm=APoiHPcBAAAA&ccb=7-5&ig_cache_key=MzM0ODIyODI5ODIwMDUwMTIwNg%3D%3D.3-ccb7-5&oh=00_AYBwyAS4kdNxMZwhL_f8VExayweWmko6yH_uAb29KLNddw&oe=676ECABC&_nc_sid=22de04,https://scontent-nrt1-1.cdninstagram.com/v/t51.29350-15/438754095_1282834689763868_7066765468223208333_n.jpg?stp=dst-jpg_e35_p320x320_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE4MDAuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=scontent-nrt1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=IutXYzIFGeMQ7kNvgEC4Cy7&_nc_gid=740e61a6da2649219034aced007808fe&edm=APoiHPcBAAAA&ccb=7-5&ig_cache_key=MzM0NzIwMTgyMjIxNDY5NzQzNg%3D%3D.3-ccb7-5&oh=00_AYCU3BFE0kEYJohc_bxBi2j_5f3-ueu_A9UdMgIXCWxAKw&oe=676ED353&_nc_sid=22de04
lovepool.__02.jpg,195,3253,737,,"근접샷,전신샷 ","포옹/키스, 손잡기/애정 표현",2명,"웨딩 드레스, 턱시도,  캐주얼","따뜻한, 로맨틱, 부드러운, 자연광, 자연적인, 행복한","감성적인 순간 포착, 자연 배경",https://scontent-nrt1-2.cdninstagram.com/v/t51.29350-15/464117810_572173628576482_467741636437526435_n.jpg?stp=dst-jpg_e35_p320x320_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE4MDAuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=scontent-nrt1-2.cdninstagram.com&_nc_cat=110&_nc_ohc=0yXZseWR_9cQ7kNvgEh0VeQ&_nc_gid=009508e1fe444d28acbba84af50e5806&edm=APoiHPcBAAAA&ccb=7-5&ig_cache_key=MzQ4Mjk1MzE0NTQ0MDM0MzcyNA%3D%3D.3-ccb7-5&oh=00_AYD0zbzd7NT1vmbBhxg3gdIFff5lzs17gq-E-w27Ruut1w&oe=676ED94E&_nc_sid=22de04,https://scontent-nrt1-2.cdninstagram.com/v/t51.29350-15/463804816_849182847388810_4365357930419804329_n.jpg?stp=dst-jpg_e35_p320x320_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE4MDAuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=scontent-nrt1-2.cdninstagram.com&_nc_cat=110&_nc_ohc=wYeqij61riYQ7kNvgH_SjVD&_nc_gid=009508e1fe444d28acbba84af50e5806&edm=APoiHPcBAAAA&ccb=7-5&ig_cache_key=MzQ4MDc0MDU1NjM1NDUxNDkzNA%3D%3D.3-ccb7-5&oh=00_AYCq6fp3n_9kCh_zUJHizqY45NJun16PtYVGAYxzEyh-gQ&oe=676EC26E&_nc_sid=22de04,https://scontent-nrt1-2.cdninstagram.com/v/t51.29350-15/463281571_1140516971037535_4758233791218701938_n.jpg?stp=dst-jpg_e35_p320x320_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE4MDAuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=scontent-nrt1-2.cdninstagram.com&_nc_cat=107&_nc_ohc=JGP6xSQBtmoQ7kNvgHsP9im&_nc_gid=009508e1fe444d28acbba84af50e5806&edm=APoiHPcBAAAA&ccb=7-5&ig_cache_key=MzQ3OTI5MjEzMTAwNDA3MDQ5NA%3D%3D.3-ccb7-5&oh=00_AYDiBfLQMShR4wTP92URK_ePyLbsNBkz0TpjZgzYgCgQFg&oe=676EDF4A&_nc_sid=22de04
lovepool.__03.jpg,195,3253,737,,"근접샷,반신샷","미소/웃음, 포옹/키스, 손잡기/애정 표현","1명, 2명","웨딩 드레스, 턱시도, 캐주얼","따뜻한, 로맨틱, 부드러운, 행복한","자연광 활용, 감성적",https://scontent-nrt1-1.cdninstagram.com/v/t51.29350-15/463072911_1990098691439397_5670130648274126306_n.jpg?stp=dst-jpg_e35_p320x320_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE4MDAuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=scontent-nrt1-1.cdninstagram.com&_nc_cat=109&_nc_ohc=0k1iKc5lB_sQ7kNvgFQ0HFU&_nc_gid=009508e1fe444d28acbba84af50e5806&edm=APoiHPcBAAAA&ccb=7-5&ig_cache_key=MzQ3NzgyNzAyMzQzODQ5ODM1MQ%3D%3D.3-ccb7-5&oh=00_AYAiG8jEb39O7pAh0XUsJmYs20cKhhvYN1H2OuTb-RQSNg&oe=676EBA1D&_nc_sid=22de04,https://scontent-nrt1-1.cdninstagram.com/v/t51.29350-15/462721900_861173702771411_6330787097346146673_n.jpg?stp=dst-jpg_e35_p320x320_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE4MDAuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=scontent-nrt1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=XoSJKXzRlcIQ7kNvgERPU40&_nc_gid=009508e1fe444d28acbba84af50e5806&edm=APoiHPcBAAAA&ccb=7-5&ig_cache_key=MzQ3NjM5NDYyNTY4MTI2ODU5NQ%3D%3D.3-ccb7-5&oh=00_AYC6L-nAMPBzyb5-RDPioyyYd1kipbF-0kh-Fa3hogDBSw&oe=676EB2AA&_nc_sid=22de04,https://scontent-nrt1-2.cdninstagram.com/v/t51.29350-15/462672322_560537503286546_199840711917890519_n.jpg?stp=dst-jpg_e35_p320x320_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE4MDAuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=scontent-nrt1-2.cdninstagram.com&_nc_cat=102&_nc_ohc=WstwEAalYVEQ7kNvgE9UYPT&_nc_gid=009508e1fe444d28acbba84af50e5806&edm=APoiHPcBAAAA&ccb=7-5&ig_cache_key=MzQ3NDkzOTY3OTMyODc2OTIzMg%3D%3D.3-ccb7-5&oh=00_AYDifGiPjpYH5y3NEju7CFM80sm_Fxkmt80u0Wyk0AwcLQ&oe=676EC8AD&_nc_sid=22de04
madive.official_01.jpg,675,3605,841,,"근접샷,전신샷",손잡기/애정 표현,2명,"웨딩 드레스, 턱시도","감성적, 로맨틱, 부드러운, 자연스러운","흐르는 듯한 조명, 부드러운 명암 대비",https://scontent-nrt1-2.cdninstagram.com/v/t51.29350-15/463793460_3942654015964397_4657841294712589950_n.jpg?stp=dst-jpg_e35_s320x320_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4yMTYweDE0NDAuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=scontent-nrt1-2.cdninstagram.com&_nc_cat=105&_nc_ohc=NVSWmE3Ntn8Q7kNvgF3kCZP&_nc_gid=f9f6769a75fc48f598498dadb850a23f&edm=APoiHPcBAAAA&ccb=7-5&ig_cache_key=MzQ4MDY5OTcxNTM5ODczNTAzMg%3D%3D.3-ccb7-5&oh=00_AYDC0byENFNEQ382GAgN-pE-_-3j9hBY8YaAf31tCMwC9w&oe=676EE15E&_nc_sid=22de04,https://scontent-nrt1-2.cdninstagram.com/v/t51.29350-15/463462975_541662928558144_3822555859069047206_n.jpg?stp=dst-jpg_e35_p320x320_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE4MDAuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=scontent-nrt1-2.cdninstagram.com&_nc_cat=104&_nc_ohc=PeOMZCG5KzoQ7kNvgGvdRGs&_nc_gid=f9f6769a75fc48f598498dadb850a23f&edm=APoiHPcBAAAA&ccb=7-5&ig_cache_key=MzQ3OTk3MzQxODc4Nzg1Mjg4MQ%3D%3D.3-ccb7-5&oh=00_AYCm-8bJxfEYPxDlmpjHT2-4o5oVGRYPx-do-pD0F7dwtQ&oe=676ED126&_nc_sid=22de04,
madive.official_02.jpg,675,3605,841,,"근접샷,반신샷",정적 포즈,"1명, 2명","웨딩 드레스, 턱시도","로맨틱, 부드러운, 우아한, 자연스러운, 행복한, 화사한","자연광 활용, 따뜻한 톤",https://scontent-nrt1-2.cdninstagram.com/v/t39.30808-6/468365635_17899869165091373_1928023198462899303_n.jpg?stp=dst-jpg_e35_p320x320_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE4MDAuc2RyLmYzMDgwOC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=scontent-nrt1-2.cdninstagram.com&_nc_cat=105&_nc_ohc=7-Gt140H9JYQ7kNvgHQGyje&_nc_gid=f9f6769a75fc48f598498dadb850a23f&edm=APoiHPcAAAAA&ccb=7-5&ig_cache_key=MzQ3NzYyNjk1NTQ4MTQ4OTMwNQ%3D%3D.3-ccb7-5&oh=00_AYAnqbv7Bzz0I_MGUrg_2E7CR9jg2udyvIJ7MmAHvHlB9A&oe=676EBA8C&_nc_sid=22de04,https://scontent-nrt1-2.cdninstagram.com/v/t39.30808-6/468208573_17899869228091373_7111413443990088920_n.jpg?stp=dst-jpg_e35_s320x320_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDk2MC5zZHIuZjMwODA4LmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-nrt1-2.cdninstagram.com&_nc_cat=105&_nc_ohc=LAVp0GmlODwQ7kNvgGKqTjv&_nc_gid=f9f6769a75fc48f598498dadb850a23f&edm=APoiHPcAAAAA&ccb=7-5&ig_cache_key=MzQ3NzA4NDQ3MDEzMjk1ODE2MA%3D%3D.3-ccb7-5&oh=00_AYDlSkid6EH_srVAnc1E3lmA4LDc8HaZ9E1GuOXdkwO8zg&oe=676EC2A4&_nc_sid=22de04,https://scontent-nrt1-2.cdninstagram.com/v/t51.29350-15/462726158_8212305128898832_1512262143191679289_n.jpg?stp=dst-jpg_e35_p320x320_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE4MDAuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=scontent-nrt1-2.cdninstagram.com&_nc_cat=104&_nc_ohc=r5aQGthrU2kQ7kNvgF5sZbx&_nc_gid=bcc0dc3b6d8640b88602c7fb3e4ad653&edm=APoiHPcBAAAA&ccb=7-5&ig_cache_key=MzQ3NjM0NDIzOTYxMzY2MDI1OA%3D%3D.3-ccb7-5&oh=00_AYBzradlAoTWEa3InGuzNY4ulcBMsid0408kJgDSg1_6fg&oe=676EDAF4&_nc_sid=22de04
madive.official_03.jpg,675,3605,841,,"근접샷,반신샷","손잡기/애정 표현, 미소/웃음",2명,"웨딩 드레스, 턱시도","따뜻한, 로맨틱, 밝은, 부드러운, 사랑스러운, 행복한","자연, 소품 활용, 부드러운 이미지",https://scontent-nrt1-2.cdninstagram.com/v/t51.29350-15/462679722_461094093647566_6598040635998611986_n.jpg?stp=dst-jpg_e35_p320x320_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE4MDAuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=scontent-nrt1-2.cdninstagram.com&_nc_cat=110&_nc_ohc=X3knvCqTuKEQ7kNvgFL2SIO&_nc_gid=bcc0dc3b6d8640b88602c7fb3e4ad653&edm=APoiHPcBAAAA&ccb=7-5&ig_cache_key=MzQ3NTY0NTM4ODUzMTU5MzY5Ng%3D%3D.3-ccb7-5&oh=00_AYCxVf62-AU538W-XRnvZy7623URLb4G_OslSCaiUlKMSQ&oe=676ED6C4&_nc_sid=22de04,https://scontent-nrt1-2.cdninstagram.com/v/t39.30808-6/468508733_17899869438091373_695514251582946931_n.jpg?stp=dst-jpg_e35_p320x320_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE4MDAuc2RyLmYzMDgwOC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=scontent-nrt1-2.cdninstagram.com&_nc_cat=105&_nc_ohc=95gxlryTRcUQ7kNvgEojl3R&_nc_gid=bcc0dc3b6d8640b88602c7fb3e4ad653&edm=APoiHPcAAAAA&ccb=7-5&ig_cache_key=MzQ3NDg3NzczMjg4OTY5MTU2Mw%3D%3D.3-ccb7-5&oh=00_AYD88oVvHJRV_tSYkMqYE7hND9J0WZysqyt_zfIMUdZKRQ&oe=676EBF2E&_nc_sid=22de04,https://scontent-nrt1-2.cdninstagram.com/v/t51.29350-15/462412632_1714505759393849_3136483461562615867_n.jpg?stp=dst-jpg_e35_p320x320_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE4MDAuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=scontent-nrt1-2.cdninstagram.com&_nc_cat=105&_nc_ohc=7x43q0XLbBMQ7kNvgGDS9XD&_nc_gid=bcc0dc3b6d8640b88602c7fb3e4ad653&edm=APoiHPcBAAAA&ccb=7-5&ig_cache_key=MzQ3NDE1OTI4ODYxNzE1NjkzMg%3D%3D.3-ccb7-5&oh=00_AYCg619ThYXn30RLoxaKyw34-HJJikguCSKyrXUe-wXAWA&oe=676ED36B&_nc_sid=22de04
